Field=#~Integer~#~50|Field=Line #~String~Line #~69|Field=Name~String~Name~69|Field=Description~String~Description~89|Field=Value~String~Value~128|Field=Designator~String~Designator~91|Field=Quantity~Integer~Quantity~81|Field=Library Reference~String~Library Reference~67|Field=Manufacturer 1~String~Manufacturer 1~66|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~20|Field=Manufacturer Lifecycle 1~String~Manufacturer Lifecycle 1~21|Field=Supplier 1~String~Supplier 1~67|Field=Supplier Part Number 1~String~Supplier Part Number 1~154|Field=Supplier Unit Price 1~Float~Supplier Unit Price 1~138|Field=Supplier Subtotal 1~Float~Supplier Subtotal 1~132|Field=Supplier 2~String~Supplier 2~89|Field=Supplier Part Number 2~String~Supplier Part Number 2~155|Field=Supplier Unit Price 2~Float~Supplier Unit Price 2~139|Field=Supplier Subtotal 2~Float~Supplier Subtotal 2~133|Field=Supplier 3~String~Supplier 3~89|Field=Supplier Part Number 3~String~Supplier Part Number 3~155|Field=Supplier Unit Price 3~Float~Supplier Unit Price 3~139|Field=Supplier Subtotal 3~Float~Supplier Subtotal 3~133|Field=Manufacturer 4~String~Manufacturer 4~116|Field=Manufacturer Part Number 4~String~Manufacturer Part Number 4~183|Field=Manufacturer Lifecycle 4~String~Manufacturer Lifecycle 4~159|Field=Supplier 4~String~Supplier 4~89|Field=Supplier Part Number 4~String~Supplier Part Number 4~155|Field=Supplier Unit Price 4~Float~Supplier Unit Price 4~139|Field=Supplier Subtotal 4~Float~Supplier Subtotal 4~133|Field=Supplier 5~String~Supplier 5~89|Field=Supplier Part Number 5~String~Supplier Part Number 5~155|Field=Supplier Unit Price 5~Float~Supplier Unit Price 5~139|Field=Supplier Subtotal 5~Float~Supplier Subtotal 5~133|Field=Supplier 6~String~Supplier 6~89|Field=Supplier Part Number 6~String~Supplier Part Number 6~155|Field=Supplier Unit Price 6~Float~Supplier Unit Price 6~139|Field=Supplier Subtotal 6~Float~Supplier Subtotal 6~133|Field=Manufacturer 7~String~Manufacturer 7~116|Field=Manufacturer Part Number 7~String~Manufacturer Part Number 7~183|Field=Manufacturer Lifecycle 7~String~Manufacturer Lifecycle 7~159|Field=Supplier 7~String~Supplier 7~89|Field=Supplier Part Number 7~String~Supplier Part Number 7~155|Field=Supplier Unit Price 7~Float~Supplier Unit Price 7~139|Field=Supplier Subtotal 7~Float~Supplier Subtotal 7~133|Field=Supplier 8~String~Supplier 8~89|Field=Supplier Part Number 8~String~Supplier Part Number 8~155|Field=Supplier Unit Price 8~Float~Supplier Unit Price 8~139|Field=Supplier Subtotal 8~Float~Supplier Subtotal 8~133|Field=Supplier 9~String~Supplier 9~89|Field=Supplier Part Number 9~String~Supplier Part Number 9~155|Field=Supplier Unit Price 9~Float~Supplier Unit Price 9~139|Field=Supplier Subtotal 9~Float~Supplier Subtotal 9~133|ReportField=Currency~CAD|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~eps.PrjPCB|ReportField=ProjectFullPath~C:\Users\Jaden Reimer\Documents\GitHub\pcbs\bus\eps\eps.PrjPCB|ReportField=Title~Bill of Materials For BOM Document [eps.BomDoc]|ReportField=ReportTime~7:05:55 PM|ReportField=ReportDate~2019-09-17|ReportField=ReportDateTime~2019-09-17 7:05:55 PM|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=TotalQuantity~267|ReportField=TotalActualPrice~222.33|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~2019-09-17|ReportField=CurrentTime~6:59:43 PM|ReportField=Date~|ReportField=DocumentFullPathAndName~C:\Users\Jaden Reimer\Documents\GitHub\pcbs\pcbs-common\general-designs\schematics\adc-ADS7953.SchDoc|ReportField=DocumentName~adc-ADS7953.SchDoc|ReportField=DocumentNumber~|ReportField=DrawnBy~Dylan Vogel|ReportField=Engineer~|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~2019-08-19|ReportField=Organization~|ReportField=ProjectName~eps.PrjPCB|ReportField=Revision~1.1|ReportField=Rule~|ReportField=SheetNumber~|ReportField=SheetTotal~33|ReportField=Time~|ReportField=Title~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~eps.BomDoc|ReportField=DataSourceFullPath~C:\Users\Jaden Reimer\Documents\GitHub\pcbs\bus\eps\eps.BomDoc|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
22|23|0402|0402 resistor|60.4|R49, R53|2|RES0402|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW040260R4FKED%26seller%3DDigi-Key%26sku%3D541-60.4LCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Vishay{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW040260R4FKED%26seller%3DDigi-Key%26sku%3D541-60.4LCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW040260R4FKED{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW040260R4FKED%26seller%3DDigi-Key%26sku%3D541-60.4LCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}541-60.4LCT-ND{URL.TIP}Supplier|0.1325|0.265|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW040260R4FKED%26seller%3DDigi-Key%26sku%3D541-60.4LDKR-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}541-60.4LDKR-ND{URL.TIP}Supplier|0.1325|0.265|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW040260R4FKED%26seller%3DDigi-Key%26sku%3D541-60.4LTR-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}541-60.4LTR-ND{URL.TIP}Supplier|0.00517|51.67|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||
23|24|12A|Inductor 50Ohms @ 100MHz|50Ohms @ 100MHz|L4|1|Inductor|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DBLM31SN500SZ1L%26seller%3DDigi-Key%26sku%3D490-13270-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DBLM31SN500SZ1L%26seller%3DDigi-Key%26sku%3D490-13270-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}BLM31SN500SZ1L{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DBLM31SN500SZ1L%26seller%3DDigi-Key%26sku%3D490-13270-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-13270-1-ND{URL.TIP}Supplier|0.49024|0.49024|Digi-Key|{URL}{URL.TEXT}{URL.TIP}Supplier|||Digi-Key|{URL}{URL.TEXT}490-13270-1-ND{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||
24|25|0402|0402 resistor|50K|R8, R84_DEP-, R84_DEP+, R84_PAY LOAD SWITCH, R84_RBF|5|RES0402|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ-2RKF4992X%26seller%3DDigi-Key%26sku%3DP49.9KLCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Panasonic{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ-2RKF4992X%26seller%3DDigi-Key%26sku%3DP49.9KLCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ERJ-2RKF4992X{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ-2RKF4992X%26seller%3DDigi-Key%26sku%3DP49.9KLCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}P49.9KLCT-ND{URL.TIP}Supplier|0.05962|0.59624||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||
25|27|0402|0402 capacitor|47pF|C38|1|CAP0402|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0402C470J3RACAUTO%26seller%3DDigi-Key%26sku%3D399-17558-6-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}KEMET{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0402C470J3RACAUTO%26seller%3DDigi-Key%26sku%3D399-17558-6-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C0402C470J3RACAUTO{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0402C470J3RACAUTO%26seller%3DDigi-Key%26sku%3D399-17558-6-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}399-17558-6-ND{URL.TIP}Supplier|0.17225|0.17225|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0402C470J3RACAUTO%26seller%3DDigi-Key%26sku%3D399-17558-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}399-17558-1-ND{URL.TIP}Supplier|0.17225|0.17225|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0402C470J3RACAUTO%26seller%3DDigi-Key%26sku%3D399-17558-2-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}399-17558-2-ND{URL.TIP}Supplier|0.02365|236.51|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||
26|28|0402|0402 capacitor|33nF|C62|1|CAP0402|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM155R71H333KE14D%26seller%3DDigi-Key%26sku%3D490-11984-6-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM155R71H333KE14D%26seller%3DDigi-Key%26sku%3D490-11984-6-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}GRM155R71H333KE14D{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM155R71H333KE14D%26seller%3DDigi-Key%26sku%3D490-11984-6-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-11984-6-ND{URL.TIP}Supplier|0.1325|0.1325||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||
27|29|0402|0402 resistor|30K|R74|1|RES0402|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DAC0402FR-0730KL%26seller%3DDigi-Key%26sku%3DYAG3474DKR-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DAC0402FR-0730KL%26seller%3DDigi-Key%26sku%3DYAG3474DKR-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}AC0402FR-0730KL{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DAC0402FR-0730KL%26seller%3DDigi-Key%26sku%3DYAG3474DKR-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}YAG3474DKR-ND{URL.TIP}Supplier|0.1325|0.1325|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DAC0402FR-0730KL%26seller%3DDigi-Key%26sku%3DYAG3474CT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}YAG3474CT-ND{URL.TIP}Supplier|0.1325|0.1325|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DAC0402FR-0730KL%26seller%3DDigi-Key%26sku%3DYAG3474TR-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}YAG3474TR-ND{URL.TIP}Supplier|0.00303|30.34|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||
28|30|1206|1206 capacitor|22uF|C10, C11, C12, C13, C14, C16, C17, C18, C20, C21, C26, C27, C28, C70, C71|15|CAP1206|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKyocera%2520AVX%26mpn%3D1206GC102KAT1A%26seller%3DDigi-Key%26sku%3D478-2956-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Kyocera%20AVX{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKyocera%2520AVX%26mpn%3D1206GC102KAT1A%26seller%3DDigi-Key%26sku%3D478-2956-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}1206GC102KAT1A{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKyocera%2520AVX%26mpn%3D1206GC102KAT1A%26seller%3DDigi-Key%26sku%3D478-2956-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}478-2956-1-ND{URL.TIP}Supplier|0.36569|5.49||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||
29|31|0603|0603 capacitor|22pF|C34, C35, C49, C50|4|CAP0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0603C220K5RACAUTO%26seller%3DDigi-Key%26sku%3D399-13715-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}KEMET{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0603C220K5RACAUTO%26seller%3DDigi-Key%26sku%3D399-13715-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C0603C220K5RACAUTO{URL.TIP}Manufacturer|Manual Solution|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0603C220K5RACAUTO%26seller%3DDigi-Key%26sku%3D399-13715-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}399-13715-1-ND{URL.TIP}Supplier|0.39749|1.59||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||
30||0402|0402 resistor|15.8K|R41|1|RES0402|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERA-2AEB1582X%26seller%3DDigi-Key%26sku%3DP15.8KDCDKR-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Panasonic{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERA-2AEB1582X%26seller%3DDigi-Key%26sku%3DP15.8KDCDKR-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ERA-2AEB1582X{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERA-2AEB1582X%26seller%3DDigi-Key%26sku%3DP15.8KDCDKR-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}P15.8KDCDKR-ND{URL.TIP}Supplier|0.59624|0.59624|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERA-2AEB1582X%26seller%3DDigi-Key%26sku%3DP15.8KDCCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}P15.8KDCCT-ND{URL.TIP}Supplier|0.59624|0.59624|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERA-2AEB1582X%26seller%3DDigi-Key%26sku%3DP15.8KDCTR-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}P15.8KDCTR-ND{URL.TIP}Supplier|0.06186|618.63|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||
31|33|0603|Inductor|10uH|L3|1|Inductor|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DMLZ1608N100LTD25%26seller%3DDigi-Key%26sku%3D445-17067-6-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DMLZ1608N100LTD25%26seller%3DDigi-Key%26sku%3D445-17067-6-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MLZ1608N100LTD25{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DMLZ1608N100LTD25%26seller%3DDigi-Key%26sku%3D445-17067-6-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-17067-6-ND{URL.TIP}Supplier|0.2915|0.2915|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DMLZ1608N100LTD25%26seller%3DDigi-Key%26sku%3D445-17067-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-17067-1-ND{URL.TIP}Supplier|0.2915|0.2915||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||
32|34|0805|0805 capacitor|10uF 1-1.5 ESR|C55|1|CAP0805|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGCM21BR70J106KE22K%26seller%3DDigi-Key%26sku%3D490-14361-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGCM21BR70J106KE22K%26seller%3DDigi-Key%26sku%3D490-14361-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}GCM21BR70J106KE22K{URL.TIP}Manufacturer|Volume Production|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGCM21BR70J106KE22K%26seller%3DDigi-Key%26sku%3D490-14361-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-14361-1-ND{URL.TIP}Supplier|0.55649|0.55649|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGCM21BR70J106KE22K%26seller%3DDigi-Key%26sku%3D490-14361-6-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-14361-6-ND{URL.TIP}Supplier|0.55649|0.55649|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGCM21BR70J106KE22K%26seller%3DDigi-Key%26sku%3D490-14361-2-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-14361-2-ND{URL.TIP}Supplier|0.10703|1070.32|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier|||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||||{URL}{URL.TEXT}{URL.TIP}Supplier||
